Date,Target,Hour,Period_In_Hour,Week_Day,Is_Working_Day,Previous_Point,Previous_Hour_Price,P24HA_Price,PDSH_Price,PWSH_Price,PWA_Price,Price_HAP,Price_DAP,Load,Load_HAP,Load_DAP,Sgn0_Volume_Dir
9/6/2021 10:25,3006.8689,11,6,0,4,2903.635867,2678.473533,3125.4292,2634.846133,3244.529,2897.793959,2966.6786,,9239.9,9305.28,,1
9/6/2021 10:30,3005.5338,11,7,0,4,3006.8689,2678.494,3008.564328,2635.2962,3240.9111,2897.676072,3613.2373,,9285.58,9338.2,,1
9/6/2021 10:35,4849.732533,11,8,0,4,3005.5338,2632.0578,2999.791822,2635.0287,2056.15,2897.559318,2966.36955,,9310.29,9370.53,,1
9/6/2021 10:40,3230.6017,11,9,0,4,4849.732533,2908.7368,2960.074868,2635.030167,2087.74,2898.945023,3259.18325,,9321.47,9401.03,,1
9/6/2021 10:45,4848.5118,11,10,0,4,3230.6017,2406.1302,2960.719907,2669.662333,2471.1635,2899.511919,3107.39245,,9353.73,9421.23,,1
9/6/2021 10:50,4839.929433,11,11,0,4,4848.5118,2904.519267,2960.856064,2636.134833,3100.0418,2900.691159,3152.1565,,9367.42,9431.94,,1
9/6/2021 10:55,4839.913533,11,12,0,4,4839.929433,2956.517667,3000.466089,2636.489233,2087.75,2901.554199,3129.03845,,9370.03,9448.53,,1
9/6/2021 11:00,4457.5654,12,1,0,4,4839.913533,4849.549633,2972.131768,2607.1441,2087.75,2902.919359,925.406,2751.5204,9385.84,9400.22,9422.17,1
9/6/2021 11:05,1761.552067,12,2,0,4,4457.5654,2212.6723,2927.897742,1441.0868,2087.63425,2904.094863,2619.7941,,9416.77,9429.63,,1
9/6/2021 11:10,2693.1294,12,3,0,4,1761.552067,2900.5422,3001.295744,2474.644667,2087.74,2903.933116,2967.31945,,9452.17,9481.57,,1
9/6/2021 11:15,2946.737167,12,4,0,4,2693.1294,2949.641367,3113.509469,2586.173067,1831.63,2904.233408,2982.3976,,9476.13,9515.54,,1
9/6/2021 11:20,11463.43433,12,5,0,4,2946.737167,2903.635867,3236.290185,2629.381333,1831.63,2904.786537,2926.4563,,9601.71,9495.58,,1
9/6/2021 11:25,3389.948867,12,6,0,4,11463.43433,3006.8689,3621.853363,2628.8378,1936.93,2909.564218,2908.10915,,9553.61,9492.98,,1
9/6/2021 11:30,3025.0315,12,7,0,4,3389.948867,3005.5338,3651.498168,2627.855,1764.2863,2910.284961,2642.4044,,9540.63,9488.48,,1
9/6/2021 11:35,2975.189733,12,8,0,4,3025.0315,4849.732533,3665.937231,2626.423233,1764.828,2910.910331,2642.40435,,9527.3,9481.77,,1
9/6/2021 11:40,4837.2271,12,9,0,4,2975.189733,3230.6017,3680.234394,1761.6937,0,2911.510709,2642.27,,9587.23,9453.68,,1
9/6/2021 11:45,3327.115633,12,10,0,4,4837.2271,4848.5118,3760.588157,2437.5979,0,2913.910127,2798.2931,,9575.1,9450.66,,1
9/6/2021 11:50,3056.819033,12,11,0,4,3327.115633,4839.929433,3798.96255,2549.662167,0,2915.560482,2890.5663,,9565.27,9408.52,,1
9/6/2021 11:55,2899.9482,12,12,0,4,3056.819033,4839.913533,3805.308374,2685.366467,0,2917.076761,2237.9506,,9516.93,9369.79,,1
9/6/2021 12:00,2623.355,13,1,0,4,2899.9482,4457.5654,3802.951313,2389.018533,0,2918.515227,88.2368,3068.6015,9474.4,9429.74,9716.15,1
9/6/2021 12:05,100.4223667,13,2,0,4,2623.355,1761.552067,3710.193203,2974.5449,0,2919.816495,101.22465,,9492.32,9465.79,,1
9/6/2021 12:10,2218.6037,13,3,0,4,100.4223667,2693.1294,3622.182789,2553.9251,0,2919.866307,2642.40405,,9465.82,9469.29,,1
9/6/2021 12:15,2694.949,13,4,0,4,2218.6037,2946.737167,3593.768685,2974.559833,0,2920.966805,2457.7349,,9510.62,9485.25,,1
9/6/2021 12:20,2545.162033,13,5,0,4,2694.949,11463.43433,3583.156503,2624.822133,0,2922.303586,2668.93465,,9500.22,9523.58,,1
9/6/2021 12:25,2624.467,13,6,0,4,2545.162033,3389.948867,3568.220093,3169.370033,0,2923.566067,2800.4006,,9469.35,9572.22,,1
9/6/2021 12:30,2897.4975,13,7,0,4,2624.467,3025.0315,3552.286681,2971.5935,0,2924.867886,2642.40415,,9515.36,9567.28,,1
9/6/2021 12:35,2692.5288,13,8,0,4,2897.4975,2975.189733,3547.785168,2883.292633,0,2926.305136,2642.27,,9512.46,9592.85,,1
9/6/2021 12:40,2947.0658,13,9,0,4,2692.5288,4837.2271,3457.901679,2626.239867,0,2927.640716,2642.4042,,9575.36,9598.29,,1
9/6/2021 12:45,2947.367567,13,10,0,4,2947.0658,3327.115633,3446.087683,2689.3621,0.0003,2929.102554,2642.4042,,9583.31,9617.64,,1
9/6/2021 12:50,2625.074033,13,11,0,4,2947.367567,3056.819033,3366.87334,3068.625567,0,2930.564542,2917.7586,,9545.52,9633.85,,1
9/6/2021 12:55,2970.723567,13,12,0,4,2625.074033,2899.9482,3274.587699,2982.801267,0,2931.866662,2967.9557,,9592.67,9671.57,,1
9/6/2021 13:00,3007.8966,14,1,0,4,2970.723567,2623.355,3196.704783,2972.9789,0,2933.340235,11612.08425,5794.01225,9623.72,9659.27,10090.46,1
9/6/2021 13:05,11455.4321,14,2,0,4,3007.8966,100.4223667,3136.301917,3542.038633,88.429,2934.832248,11490.6028,,9689.81,9741.45,,1
9/6/2021 13:10,5770.222967,14,3,0,4,11455.4321,2218.6037,3540.213585,3307.033033,87.4235,2940.470642,9778.0093,,9758.29,9813.91,,1
9/6/2021 13:15,9697.388133,14,4,0,4,5770.222967,2694.949,3668.425817,3448.9613,979.7244,2943.289491,5820.7829,,9830.88,9834.83,,1
9/6/2021 13:20,5497.3966,14,5,0,4,9697.388133,2545.162033,3949.70294,3309.505067,979.9121,2947.613729,5821.97225,,9824.29,9876.69,,1
9/6/2021 13:25,5766.072767,14,6,0,4,5497.3966,2624.467,3701.118035,3309.0505,980.8784,2949.854545,5820.78585,,9870.28,9920.95,,1
9/6/2021 13:30,5766.2724,14,7,0,4,5766.072767,2897.4975,3800.123197,3310.6286,1764.2772,2952.228153,6601.7781,,9910.52,9957.77,,1
9/6/2021 13:35,8052.514433,14,8,0,4,5766.2724,2692.5288,3914.341568,3313.003467,1936.83215,2954.21327,5042.1305,,9978.53,9970.79,,1
9/6/2021 13:40,5761.7667,14,9,0,4,8052.514433,2947.0658,4125.896764,3312.776033,1936.93,2957.246842,5819.6026,,9986.99,9992.51,,1
9/6/2021 13:45,5771.9741,14,10,0,4,5761.7667,2947.367567,4164.419247,3312.662367,2549.7104,2959.144083,5785.10845,,10005.55,10007.13,,1
9/6/2021 13:50,5761.563667,14,11,0,4,5771.9741,2625.074033,4266.28835,3317.981667,981.41205,2960.742428,5818.4193,,10024.92,10028.97,,1
9/6/2021 13:55,5761.5606,14,12,0,4,5761.563667,2970.723567,4378.986043,3320.0198,1936.93,2963.113535,5799.7356,,10041.92,10032.32,,1
9/6/2021 14:00,5499.2473,15,1,0,4,5761.5606,3007.8966,4498.219893,3174.4115,1936.93,2965.010673,5823.7605,5136.25275,10045.17,9989.15,9921.82,1
9/6/2021 14:05,8058.757833,15,2,0,4,5499.2473,11455.4321,4618.048739,3543.493567,3251.763,2966.777695,5816.3283,,10034.25,10018.63,,1
9/6/2021 14:10,5760.569467,15,3,0,4,8058.757833,5770.222967,4949.64605,3170.709567,2691.297,2969.162117,5815.4367,,10033.47,10017.96,,1
9/6/2021 14:15,5064.574767,15,4,0,4,5760.569467,9697.388133,5097.227957,2980.459067,2688.8355,2970.684574,5830.8891,,10014.82,10046.57,,1
9/6/2021 14:20,5755.458233,15,5,0,4,5064.574767,5497.3966,5195.962364,3308.7964,2937.8611,2971.863016,5819.6026,,10037.09,10026.97,,1
9/6/2021 14:25,4672.635767,15,6,0,4,5755.458233,5766.072767,5329.724706,3308.0005,2933.1503,2973.260634,5814.5619,,10014.8,10016.96,,1
9/6/2021 14:30,3947.773233,15,7,0,4,4672.635767,5766.2724,5415.065071,3163.668933,2087.75,2974.123474,5772.7709,,10002.96,9995.19,,1
9/6/2021 14:35,4532.166167,15,8,0,4,3947.773233,8052.514433,5458.82656,2976.4733,2683.6531,2975.046104,5808.34435,,9981.05,9994.09,,1
9/6/2021 14:40,4667.5172,15,9,0,4,4532.166167,5761.7667,5535.478117,2690.2946,2457.8554,2975.963025,7951.6255,,9974.23,9991.9,,1
9/6/2021 14:45,5482.178233,15,10,0,4,4667.5172,5771.9741,5607.163592,2687.8528,2544.14055,2977.059088,3636.2812,,9969.08,9948.01,,1
9/6/2021 14:50,3560.091833,15,11,0,4,5482.178233,5761.563667,5712.780703,2602.143467,2420.85,2978.516448,4057.1721,,9957.94,9903.72,,1
9/6/2021 14:55,3572.424533,15,12,0,4,3560.091833,5761.5606,5751.739778,2700.116433,2420.85,2979.081548,3133.00205,,9951.49,9879.41,,1
9/6/2021 15:00,3572.179733,16,1,0,4,3572.424533,5499.2473,5776.810651,2687.301533,2420.85,2979.652765,3038.0981,3666.1873,9942.84,9885.49,9782.67,1
9/6/2021 15:05,4684.862867,16,2,0,4,3572.179733,8058.757833,5800.322449,11425.43407,3269.0846,2980.223861,3586.9446,,9903.74,9892.61,,1
9/6/2021 15:10,3090.454,16,3,0,4,4684.862867,5760.569467,5518.215397,3309.824167,3238.11425,2980.926132,3588.06475,,9852.54,9874.98,,1
9/6/2021 15:15,3554.966067,16,4,0,4,3090.454,5064.574767,5406.558357,3094.174667,3237.9485,2980.852888,3239.686,,9823.48,9878.53,,1
9/6/2021 15:20,2901.434133,16,5,0,4,3554.966067,5755.458233,5150.624104,3306.545867,3234.49665,2981.010139,3943.16835,,9779.05,9880.85,,1
9/6/2021 15:25,3056.541333,16,6,0,4,2901.434133,4672.635767,5042.459001,3308.464333,2941.9745,2980.844929,3917.9638,,9745.95,9888.73,,1
9/6/2021 15:30,3087.329833,16,7,0,4,3056.541333,3947.773233,4929.561858,3309.028267,2537.2859,2980.901758,3265.71065,,9738.69,9855.92,,1
9/6/2021 15:35,3392.1082,16,8,0,4,3087.329833,4532.166167,4817.939251,4843.488767,2535.87795,2981.174597,4974.7006,,9743.53,9867.66,,1
9/6/2021 15:40,3391.583167,16,9,0,4,3392.1082,4667.5172,4623.755658,3313.889367,1831.5368,2981.599315,3586.4073,,9708.42,9839.35,,1
9/6/2021 15:45,3058.3144,16,10,0,4,3391.583167,5482.178233,4524.998011,3284.7062,2420.85,2982.373147,3031.55015,,9681.52,9833.75,,1
9/6/2021 15:50,2901.7783,16,11,0,4,3058.3144,3560.091833,4411.928857,2971.645,1831.63,2982.68935,3526.31495,,9648.73,9804.55,,1
9/6/2021 15:55,2797.480667,16,12,0,4,2901.7783,3572.424533,4292.771133,3166.0667,1831.63,2983.220177,2924.56655,,9596.03,9747.74,,1
9/6/2021 16:00,2622.179767,17,1,0,4,2797.480667,3572.179733,4169.267803,2878.6733,1831.5371,2983.69927,3010.00865,2570.9375,9562.59,9483.99,9231.13,1
9/6/2021 16:05,3547.260667,17,2,0,4,2622.179767,4684.862867,4049.389989,3092.759267,2536.8303,2984.091454,2934.3642,,9503.97,9436.39,,1
9/6/2021 16:10,2543.957467,17,3,0,4,3547.260667,3090.454,3861.41094,2969.268933,1740.15475,2984.592659,3038.9763,,9447.93,9410.51,,1
9/6/2021 16:15,2622.264967,17,4,0,4,2543.957467,3554.966067,3727.38544,2969.985967,1740.68495,2984.991371,2993.78025,,9407.91,9387.8,,1
9/6/2021 16:20,2545.262267,17,5,0,4,2622.264967,2901.434133,3625.622532,2961.864833,2434.8176,2985.428663,2971.1723,,9373.83,9361.06,,1
9/6/2021 16:25,2622.279167,17,6,0,4,2545.262267,3056.541333,3491.864367,2975.797233,2419.0784,2985.483447,2925.9999,,9351.9,9330.99,,1
9/6/2021 16:30,2430.886233,17,7,0,4,2622.279167,3087.329833,3406.432842,2970.818467,1741.6564,2985.584241,2748.857,,9297.99,9286.27,,1
9/6/2021 16:35,2410.061633,17,8,0,4,2430.886233,3392.1082,3343.229217,2974.3697,1742.1868,2985.926121,2867.2451,,9239.95,9249.77,,1
9/6/2021 16:40,99.17393333,17,9,0,4,2410.061633,3391.583167,3254.808194,3304.648167,1831.63,2986.257408,2868.6948,,9112.86,9193.26,,1
9/6/2021 16:45,1460.062767,17,10,0,4,99.17393333,3058.3144,3064.460558,3161.115867,1831.7228,2985.398055,2711.6323,,9084.01,9157.86,,1
9/6/2021 16:50,1974.2176,17,11,0,4,1460.062767,2901.7783,2896.872414,3161.545733,1745.9004,2985.2137,2777.0438,,9034.15,9098.26,,1
9/6/2021 16:55,1973.682767,17,12,0,4,1974.2176,2797.480667,2830.794321,3304.643233,2001.3943,2985.326952,1596.4171,,8984.56,9026.45,,-1
9/6/2021 17:00,99.6601,18,1,0,4,1973.682767,2622.179767,2764.180081,2963.314067,2087.74,2985.313206,1831.63,2745.5604,8908.29,8772.14,8676.45,-1
9/6/2021 17:05,2626.172167,18,2,0,4,99.6601,3547.260667,2619.491763,2971.519067,2792.0002,2984.327056,1831.63,,8785.58,8719.58,,-1
9/6/2021 17:10,2813.942767,18,3,0,4,2626.172167,2543.957467,2533.712983,2975.320133,2577.2643,2984.2448,2582.8497,,8804.85,8692.63,,-1
9/6/2021 17:15,2626.241667,18,4,0,4,2813.942767,2622.264967,2522.191682,2975.949733,2458.5741,2984.3622,2642.27,,8770.22,8697.77,,-1
9/6/2021 17:20,2689.103733,18,5,0,4,2626.241667,2545.262267,2483.494832,3125.676867,2087.75,2984.445368,2482.4194,,8780.18,8673.04,,-1
9/6/2021 17:25,2626.308133,18,6,0,4,2689.103733,2622.279167,2474.647732,3097.5623,2087.75,2984.743659,2649.154,,8740.62,8673.94,,-1
9/6/2021 17:30,2626.303267,18,7,0,4,2626.308133,2430.886233,2456.721349,3297.743033,2457.9125,2985.010801,2566.96145,,8745.7,8652.78,,-1
9/6/2021 17:35,2626.382833,18,8,0,4,2626.303267,2410.061633,2437.511908,3299.543067,2671.2373,2985.094328,2328.60665,,8716.93,8658.23,,-1
9/6/2021 17:40,2955.0446,18,9,0,4,2626.382833,99.17393333,2405.606685,3301.2307,2942.5386,2985.072078,2822.7077,,8717.66,8655.83,,-1
9/6/2021 17:45,2435.7827,18,10,0,4,2955.0446,1460.062767,2387.417578,3535.828633,2941.067,2985.078282,2809.0156,,8633.76,8667.56,,-1
9/6/2021 17:50,2626.978167,18,11,0,4,2435.7827,1974.2176,2361.478757,3317.388267,2897.2078,2984.827645,2836.9199,,8645.8,8680.84,,-1
9/6/2021 17:55,3014.161467,18,12,0,4,2626.978167,1973.682767,2350.028751,3310.2659,2893.4802,2984.693602,2751.02,,8656.09,8712.9,,-1
9/6/2021 18:00,2549.9313,19,1,0,4,3014.161467,99.6601,2359.057118,3229.2673,2686.7582,2984.753464,5790.029,3336.6978,8609.1,8626.88,8921.7,-1
9/6/2021 18:05,9690.393567,19,2,0,4,2549.9313,2626.172167,2356.046765,3542.611267,2818.5844,2984.685594,3343.1097,,8626.9,8649.42,,-1
9/6/2021 18:10,11737.0652,19,3,0,4,9690.393567,2813.942767,2612.010636,3531.677667,1841.63,2988.094229,3343.2778,,8810.58,8700.28,,-1
9/6/2021 18:15,5666.017533,19,4,0,4,11737.0652,2626.241667,2995.056792,3533.0094,1831.53735,2993.002679,3104.76435,,8861.01,8755.24,,-1
9/6/2021 18:20,3184.931533,19,5,0,4,5666.017533,2689.103733,3121.879815,3534.1096,2420.85,2994.904703,3589.6201,,8793.25,8828.69,,-1
9/6/2021 18:25,5761.259233,19,6,0,4,3184.931533,2626.308133,3148.532701,3534.594,2555.5,2995.283712,3349.90585,,8864.52,8867.24,,-1
9/6/2021 18:30,3539.0623,19,7,0,4,5761.259233,2626.303267,3279.323538,3544.5278,2554.9818,2996.87387,3351.7782,,8919.52,8900.75,,-1
9/6/2021 18:35,5492.254867,19,8,0,4,3539.0623,2626.382833,3325.49754,3534.586833,2942.0805,2997.362005,3351.9484,,8939.13,8934.2,,-1
9/6/2021 18:40,3328.6152,19,9,0,4,5492.254867,2955.0446,3453.922258,3533.607767,2895.7379,2998.626973,3351.6078,,8934.3,8933.61,,-1
9/6/2021 18:45,3538.9376,19,10,0,4,3328.6152,2435.7827,3588.482311,3534.3447,2941.3115,2998.841693,3416.4682,,8972.38,8929.97,,-1
9/6/2021 18:50,2624.105433,19,11,0,4,3538.9376,2626.978167,3675.102096,3051.747167,2938.3708,2999.138135,3511.2916,,8895.02,8893,,-1
9/6/2021 18:55,2624.998533,19,12,0,4,2624.105433,3014.161467,3702.180756,3329.419233,2452.33945,2998.982249,3114.56775,,8802.49,8859.49,,-1
9/6/2021 19:00,2624.817767,20,1,0,4,2624.998533,2549.9313,3729.318912,2919.7876,2557.0514,2999.067894,2990.2758,3200.13,8742.34,8697.43,8710.21,-1
9/6/2021 19:05,3175.933367,20,2,0,4,2624.817767,9690.393567,3834.533815,2993.0339,3271.9056,2999.101508,3100.5331,,8677.2,8676.56,,-1
9/6/2021 19:10,3172.684867,20,3,0,4,3175.933367,11737.0652,3857.440532,3182.654733,2953.8309,2999.053903,3119.3739,,8680.4,8663.32,,-1
9/6/2021 19:15,3089.539333,20,4,0,4,3172.684867,5666.017533,3872.388119,3214.639067,2675.03965,2999.162461,3114.02785,,8666.99,8651.15,,-1
9/6/2021 19:20,3089.5452,20,5,0,4,3089.539333,3184.931533,3891.692189,3322.963967,2674.6322,2999.368066,3147.7821,,8653.45,8643.15,,-1
9/6/2021 19:25,2395.973967,20,6,0,4,3089.5452,5761.259233,3908.37725,3323.077833,2558.8698,2999.573876,3155.3827,,8574.05,8634,,-1
9/6/2021 19:30,2977.642,20,7,0,4,2395.973967,3539.0623,3898.779993,3323.077833,1750.0066,2999.493075,3064.09295,,8593.2,8627.86,,-1
9/6/2021 19:35,2981.305067,20,8,0,4,2977.642,5492.254867,3913.419107,3177.6622,2056.04565,3000.102021,3109.01135,,8588.73,8631.68,,-1
9/6/2021 19:40,2980.9903,20,9,0,4,2981.305067,3328.6152,3928.207533,3321.151567,2056.15,3000.560979,3191.19555,,8582.86,8644.85,,-1
9/6/2021 19:45,2798.700267,20,10,0,4,2980.9903,3538.9376,3929.288604,3322.1698,2420.97275,3001.019729,3218.6319,,8558.04,8651.78,,-1
9/6/2021 19:50,2981.8194,20,11,0,4,2798.700267,2624.105433,3944.410169,3322.850033,2420.97275,3001.207094,3086.7631,,8570.91,8637.01,,-1
9/6/2021 19:55,3003.382333,20,12,0,4,2981.8194,2624.998533,3959.195221,3321.489867,2420.85,3001.485292,3106.7693,,8568.19,8635.52,,-1
9/6/2021 20:00,2970.678467,21,1,0,4,3003.382333,2624.817767,3958.74609,3321.376033,2420.85,3001.774246,3582.7187,3170.85355,8555.15,8545.29,8643.38,-1
9/6/2021 20:05,3554.5403,21,2,0,4,2970.678467,3175.933367,3976.277222,3320.130267,2951.8754,3002.046979,3181.08605,,8550.67,8529.64,,-1
9/6/2021 20:10,3077.651467,21,3,0,4,3554.5403,3172.684867,3720.616669,3321.376067,2669.7216,3002.34592,3017.39455,,8525.43,8550.31,,-1
9/6/2021 20:15,2985.351167,21,4,0,4,3077.651467,3089.539333,3359.807764,3320.354667,2459.57855,3002.548266,3047.9585,,8541.06,8565.36,,-1
9/6/2021 20:20,3058.040633,21,5,0,4,2985.351167,3089.5452,3248.113332,3319.223067,2460.4646,3002.809066,3185.8232,,8548.77,8581.24,,-1
9/6/2021 20:25,3075.100267,21,6,0,4,3058.040633,2395.973967,3242.826211,3318.4298,2553.936,3003.105482,3071.1698,,8561.62,8575.36,,-1
9/6/2021 20:30,2994.852967,21,7,0,4,3075.100267,2977.642,3130.902921,3317.071567,2056.15,3003.363996,3080.79795,,8559.7,8580.13,,-1
9/6/2021 20:35,3058.143067,21,8,0,4,2994.852967,2981.305067,3108.227532,3316.2786,2420.97295,3003.829623,3220.48395,,8563.03,8602.64,,-1
9/6/2021 20:40,3162.499433,21,9,0,4,3058.143067,2980.9903,3006.806207,3315.486,2420.85,3004.145679,3016.77955,,8585.29,8585.13,,-1
9/6/2021 20:45,2981.305133,21,10,0,4,3162.499433,2798.700267,2999.884717,4518.276633,2420.85,3004.513561,3174.69095,,8568.57,8582.63,,-1
9/6/2021 20:50,3074.783867,21,11,0,4,2981.305133,2981.8194,2976.650031,3320.351567,2460.5831,3004.791565,3016.9347,,8571.52,8575.13,,-1
9/6/2021 20:55,2995.468067,21,12,0,4,3074.783867,3003.382333,2995.428299,3527.414933,2461.9669,3005.096228,3107.63055,,8567.02,8586.72,,-1
9/6/2021 21:00,3045.190567,22,1,0,4,2995.468067,2970.678467,3010.864529,3322.163667,2460.2081,3005.360861,3419.04785,3081.26235,8564.07,8514.43,8428.79,-1
9/6/2021 21:05,3543.160133,22,2,0,4,3045.190567,3554.5403,3028.380063,3321.1451,3267.4182,3005.651031,3325.4128,,8515.3,8513.52,,-1
9/6/2021 21:10,3300.4072,22,3,0,4,3543.160133,3077.651467,3043.681178,3284.373933,2939.4957,3005.787808,3119.6372,,8509.26,8507.94,,-1
9/6/2021 21:15,3091.066033,22,4,0,4,3300.4072,2985.351167,3049.002942,3537.453,2915.0943,3005.966831,3281.712,,8494.46,8514.84,,-1
9/6/2021 21:20,3092.3638,22,5,0,4,3091.066033,3058.040633,3049.066554,3323.296567,2888.6776,3006.054119,3081.1345,,8492.87,8492.1,,-1
9/6/2021 21:25,2990.730667,22,6,0,4,3092.3638,3075.100267,3049.183996,3322.277667,2554.96965,3006.155154,3156.8364,,8474.91,8481.55,,-1
9/6/2021 21:30,3020.6892,22,7,0,4,2990.730667,2994.852967,3073.965525,3320.575767,2668.3788,3006.371305,3181.094,,8467.07,8480.69,,-1
9/6/2021 21:35,3055.162167,22,8,0,4,3020.6892,3058.143067,3075.759158,3211.9454,2554.97045,3006.546062,3181.41955,,8464.68,8465.61,,-1
9/6/2021 21:40,2989.5108,22,9,0,4,3055.162167,3162.499433,3078.836538,3317.857233,2791.6854,3006.794173,3011.85045,,8461.98,8451.03,,-1
9/6/2021 21:45,2972.7854,22,10,0,4,2989.5108,2981.305133,3079.191558,3320.348033,2652.2124,3006.892301,2970.77175,,8443.09,8418.59,,-1
9/6/2021 21:50,2911.6962,22,11,0,4,2972.7854,3074.783867,3086.445106,3259.525967,2556.1387,3007.051315,2888.649,,8403.44,8367.85,,-1
9/6/2021 21:55,2828.812433,22,12,0,4,2911.6962,2995.468067,3083.523306,3316.043533,2457.2111,3007.227683,2926.8988,,8351.33,8370.97,,-1
9/6/2021 22:00,2624.433267,23,1,0,4,2828.812433,3045.190567,3076.24956,3088.989167,2420.97315,3007.412009,3152.32395,2680.8319,8348.75,8427.5,8257.39,-1
9/6/2021 22:05,3153.131433,23,2,0,4,2624.433267,3543.160133,3061.822676,5735.2585,2420.85,3007.512932,3175.54685,,8422.38,8453.86,,-1
9/6/2021 22:10,3078.9507,23,3,0,4,3153.131433,3300.4072,3045.097307,9263.255933,2554.7105,3007.876167,2933.19085,,8454.29,8410.28,,-1
9/6/2021 22:15,2911.3009,23,4,0,4,3078.9507,3091.066033,3045.151442,4528.3433,2420.85,3008.136206,2929.68155,,8412.6,8368.68,,-1
9/6/2021 22:20,2906.7872,23,5,0,4,2911.3009,3092.3638,3042.066014,3530.792,2420.85,3008.379486,2866.3663,,8370.68,8336.56,,-1
9/6/2021 22:25,2884.582467,23,6,0,4,2906.7872,2990.730667,3035.763788,3327.739167,2420.85,3008.620526,2929.2454,,8326.49,8343.16,,-1
9/6/2021 22:30,2903.8424,23,7,0,4,2884.582467,3020.6892,3027.825546,3328.539033,2183.5674,3008.850552,2803.1083,,8338.99,8334.56,,-1
9/6/2021 22:35,2846.9831,23,8,0,4,2903.8424,3055.162167,3024.033439,3329.108533,2357.3985,3009.207831,2927.6451,,8326.49,8328.79,,-1
9/6/2021 22:40,2848.7342,23,9,0,4,2846.9831,2989.5108,3015.235107,3184.084367,2378.4207,3009.450681,2924.1695,,8324.49,8312.78,,-1
9/6/2021 22:45,2848.541967,23,10,0,4,2848.7342,2972.7854,3002.161556,3180.8298,2290.6977,3009.683971,2928.7235,,8324.49,8281.86,,-1
9/6/2021 22:50,926.2678,23,11,0,4,2848.541967,2911.6962,2996.629757,2993.184733,2187.1192,3009.96068,2198.25525,,8220.99,8232.67,,-1
9/6/2021 22:55,969.6602667,23,12,0,4,926.2678,2828.812433,2907.108254,3302.947,1751.9583,3009.335257,2564.0647,,8161.48,8205.42,,-1
9/6/2021 23:00,1760.9672,24,1,0,4,969.6602667,2624.433267,2822.699596,2994.8622,2056.15,3008.947213,2642.27,2642.27,8151.65,8251,7996.72,-1
9/6/2021 23:05,2978.407133,24,2,0,4,1760.9672,3153.131433,2769.190289,3320.273933,2460.246,3008.800793,2642.4054,,8253.83,8233.25,,-1
9/6/2021 23:10,2916.854433,24,3,0,4,2978.407133,3078.9507,2745.658914,3403.302067,0,3009.057817,2926.4304,,8271.06,8230.23,,-1
9/6/2021 23:15,2916.286367,24,4,0,4,2916.854433,2911.3009,2729.677549,3326.735167,2420.85,3010.504669,2721.2516,,8263.3,8199.28,,-1
9/6/2021 23:20,2628.272533,24,5,0,4,2916.286367,2906.7872,2722.395063,3325.602533,2059.9168,3010.750422,2563.41965,,8223.69,8158.25,,-1
9/6/2021 23:25,2628.4574,24,6,0,4,2628.272533,2884.582467,2703.057926,3268.7757,2087.75,3011.032344,2667.9516,,8199.93,8140.64,,-1
9/6/2021 23:30,2629.1796,24,7,0,4,2628.4574,2903.8424,2687.963207,3276.079,2056.15,3011.300552,2616.725,,8189.92,8110.64,,-1
9/6/2021 23:35,2629.185,24,8,0,4,2629.1796,2846.9831,2671.650307,3398.574133,2056.15,3011.584793,2642.27,,8170.12,8075.15,,-1
9/6/2021 23:40,2550.6872,24,9,0,4,2629.185,2848.7342,2653.901258,2959.965467,1758.0473,3011.869036,2642.27,,8134.39,8050.57,,-1
9/6/2021 23:45,2551.737533,24,10,0,4,2550.6872,2848.541967,2635.616942,2998.5556,2056.15,3012.262211,2761.2424,,8106.1,8036.37,,-1
9/6/2021 23:50,2551.301167,24,11,0,4,2551.737533,926.2678,2618.073281,3006.6313,1759.4747,3012.508038,2810.8717,,8085.42,8001.98,,-1
9/6/2021 23:55,1950.6299,24,12,0,4,2551.301167,969.6602667,2603.056821,2922.0129,984.6396,3012.900809,1964.467,,8052.92,7955.97,,-1
9/7/2021 0:00,1821.771467,1,1,1,1,1950.6299,1760.9672,2566.465882,2943.008133,983.3721,3013.379971,1309.9754,2630.40795,8008.69,7940.55,7749.87,-1
9/7/2021 0:05,3095.843967,1,2,1,1,1821.771467,2978.407133,2533.02164,9759.730433,4914.3969,3013.795844,4532.68795,,7925.95,7891.13,,-1
9/7/2021 0:10,4861.5175,1,3,1,1,3095.843967,2916.854433,2530.634663,3894.148333,4048,3012.893784,4636.77735,,7894.26,7844.27,,-1
9/7/2021 0:15,4853.370233,1,4,1,1,4861.5175,2916.286367,2604.908279,4864.5889,2950.0436,3013.297314,2865.9281,,7859.45,7831.18,,-1
9/7/2021 0:20,3528.918733,1,5,1,1,4853.370233,2628.272533,2685.827835,2642.6304,2184.8617,3014.241425,2865.63555,,7840.59,7823.67,,-1
9/7/2021 0:25,2624.190767,1,6,1,1,3528.918733,2628.4574,2711.749982,3012.5122,2056.15,3014.90812,2944.53995,,7835.7,7823.43,,-1
9/7/2021 0:30,2558.459267,1,7,1,1,2624.190767,2629.1796,2700.900328,2643.9795,2087.74,3015.189886,2918.6012,,7805.78,7844.41,,-1
