Target,Voc,Isc,Vmp,Imp,Pmp,T,G,I1,I2,I3,I4,I5,I6,I7,I8,L
2,107,31.16748632,79.38105606,29.17568722,2315.996863,30,450,5.401,5.401,5.401,5.401,53.99,3.852,5.401,5.401,11
2,107,31.65231389,79.68659424,29.5307755,2353.206925,30,457,5.38,5.38,5.38,5.38,54,3.912,5.38,5.38,11
2,108,32.13714145,79.09731961,30.20169877,2388.873421,30,464,5.359,5.359,5.359,5.359,54.01,3.971,5.359,5.359,11
2,107,32.64265787,77.93357375,30.95278379,2412.261058,31,471,5.617,5.617,5.617,5.617,54.5,4.034,5.617,5.617,11
2,108,33.12779291,79.2766357,30.97332101,2455.460686,31,478,5.596,5.596,5.596,5.596,54.49,4.094,5.596,5.596,11
2,108,33.61292795,79.74136646,31.26108943,2492.801988,31,485,5.576,5.576,5.576,5.576,54.47,4.153,5.576,5.576,11
2,108,34.11967427,79.33686147,31.77744981,2521.123134,32,492,5.838,5.838,5.838,5.838,54.98,4.216,5.838,5.838,11
2,108,34.60511679,80.33256411,31.81729332,2555.964755,32,499,5.817,5.817,5.817,5.817,55.05,4.276,5.817,5.817,11
2,108,35.09055931,78.15455179,33.13580748,2589.714182,32,506,5.796,5.796,5.796,5.796,55.02,4.336,5.796,5.796,11
2,108,35.59853554,80.7990167,32.36254197,2614.861569,33,513,6.064,6.064,6.064,6.064,55.46,4.398,6.064,6.064,11
2,108,36.1536784,78.06997809,34.06343007,2659.331239,33,521,6.041,6.041,6.041,6.041,6.041,6.041,55.49,4.467,12
2,108,36.57003554,81.29654058,33.03602047,2685.714179,33,527,6.024,6.024,6.024,6.024,6.024,6.024,55.5,4.518,12
2,108,37.05578554,77.47601796,35.13857585,2722.396934,33,534,6.004,6.004,6.004,6.004,6.004,6.004,55.44,4.578,12
2,108,37.56529915,80.49610453,34.22523357,2754.997978,34,541,6.274,6.274,6.274,6.274,6.274,6.274,55.99,4.641,12
2,108,38.05135663,79.1247418,35.34531964,2796.68929,34,548,6.254,6.254,6.254,6.254,6.254,6.254,56.01,4.701,12
2,108,38.5374141,79.34020211,35.7112584,2833.338459,34,555,6.235,6.235,6.235,6.235,6.235,6.235,56.01,4.761,12
2,109,39.02347158,77.60937795,36.87298523,2861.689447,34,562,6.215,6.215,6.215,6.215,6.215,6.215,56.02,4.821,12
2,108,39.53452259,78.78834147,36.76079747,2896.322263,35,569,6.49,6.49,6.49,6.49,6.49,6.49,56.52,4.884,12
2,109,40.09036825,78.53750817,37.39737104,2937.096333,35,577,6.468,6.468,6.468,6.468,6.468,6.468,56.52,4.952,12
2,109,40.50725249,77.59049635,38.18178633,2962.543753,35,583,6.452,6.452,6.452,6.452,6.452,6.452,56.54,5.004,12
2,109,40.99361744,78.71331036,38.1819411,3005.42698,35,590,6.433,6.433,6.433,6.433,6.433,6.433,56.56,5.064,12
2,109,41.50620584,77.55394168,39.02408115,3026.471314,36,597,6.71,6.71,6.71,6.71,6.71,6.71,57.06,5.127,12
2,109,41.99287827,79.31586116,38.68420456,3068.270998,36,604,6.692,6.692,6.692,6.692,6.692,6.692,57.1,5.187,12
2,109,42.4795507,79.34925291,39.13042348,3104.969869,36,611,6.673,6.673,6.673,6.673,6.673,6.673,57.08,5.247,12
2,108,43.07653246,80.595747,38.71615368,3120.357326,37.5,619,7.102,7.102,7.102,7.102,7.102,7.102,57.83,5.32,12
2,109,43.48034891,76.48476589,41.19683697,3150.930431,37,625,6.936,6.936,6.936,6.936,6.936,6.936,57.54,5.37,12
2,109,43.96732882,78.31180675,40.88868289,3202.066633,37,632,6.918,6.918,6.918,6.918,6.918,6.918,57.61,5.43,12
2,109,44.48237703,78.34232293,41.21169696,3228.620071,38,639,7.202,7.202,7.202,7.202,7.202,7.202,58.13,5.493,12
2,109,44.96966442,79.843012,40.85629657,3262.089777,38,646,7.184,7.184,7.184,7.184,7.184,7.184,58.11,5.553,12
2,109,45.4569518,78.00151253,42.30029198,3299.486755,38,653,7.166,7.166,7.166,7.166,7.166,7.166,58.16,5.163,12
2,109,45.97322993,78.60828318,42.31670755,3326.44373,39,660,7.453,7.453,7.453,7.453,7.453,7.453,58.66,5.676,12
2,109,46.46082479,77.92461668,43.13195772,3361.041272,39,667,7.435,7.435,7.435,7.435,7.435,7.435,58.67,5.736,12
2,109,46.94841965,79.01551956,43.00512331,3398.072162,39,674,7.418,7.418,7.418,7.418,7.418,7.418,58.69,5.797,12
2,108,47.46592769,79.21991532,43.18302617,3420.955676,40,681,7.708,7.708,7.708,7.708,7.708,7.708,59.2,5.86,12
2,109,47.95383003,79.9863676,43.16737059,3452.801172,40,688,7.691,7.691,7.691,7.691,7.691,7.691,59.22,5.92,12
2,109,48.44173237,79.47846708,43.94460851,3492.650121,40,695,7.673,59.23,5.98,7.673,7.673,7.673,7.673,7.673,13
2,109,48.92963471,79.27984872,44.52131448,3529.643077,40,702,7.656,59.24,6.04,7.656,7.656,7.656,7.656,7.656,13
2,109,49.44868013,78.78460199,45.0985579,3553.071934,41,709,7.95,59.75,6.103,7.95,7.95,7.95,7.95,7.95,13
2,109,49.93688995,79.0470589,45.41307766,3589.770225,41,716,7.932,59.76,6.163,7.932,7.932,7.932,7.932,7.932,13
2,109,50.42509977,78.83336644,46.00104784,3626.417461,41,723,7.915,59.8,6.224,7.915,7.915,7.915,7.915,7.915,13
2,109,50.91330959,77.24294561,47.3604323,3658.259296,41,730,7.898,59.81,6.284,7.898,7.898,7.898,7.898,7.898,13
2,109,51.4338924,76.59147834,47.96050995,3673.366359,42,737,8.194,60.33,6.347,8.194,8.194,8.194,8.194,8.194,13
2,109,51.92240969,77.90690453,47.7671079,3721.387515,42,744,8.176,60.36,6.407,8.176,8.176,8.176,8.176,8.176,13
2,109,52.41092699,78.23914852,48.02590707,3757.506076,42,751,8.161,60.36,6.467,8.161,8.161,8.161,8.161,8.161,13
2,109,52.89944428,78.47322551,48.34000197,3793.395876,42,758,8.145,60.38,6.528,8.145,8.145,8.145,8.145,8.145,13
2,109,53.42156448,79.83175838,47.70427202,3808.315917,43,765,8.443,60.91,6.591,8.443,8.443,8.443,8.443,8.443,13
2,109,53.91038925,79.286039,48.5423286,3848.728959,43,772,8.426,60.93,6.651,8.426,8.426,8.426,8.426,8.426,13
2,109,54.39921403,80.3815347,48.20356646,3874.67665,43,779,8.411,60.94,6.711,8.411,8.411,8.411,8.411,8.411,13
2,109,54.8880388,76.34272489,51.24609485,3912.266521,43,786,8.395,60.96,6.771,8.395,8.395,8.395,8.395,8.395,13
2,109,55.41169638,76.35198486,51.56376942,3936.996142,44,793,8.695,61.5,6.835,8.695,8.695,8.695,8.695,8.695,13
2,109,55.90082863,78.17735145,50.92581701,3981.245494,44,800,8.679,61.47,6.895,8.679,8.679,8.679,8.679,8.679,13
2,109,56.38996088,77.98459278,51.50689911,4016.744552,44,807,8.664,61.53,6.955,8.664,8.664,8.664,8.664,8.664,13
2,109,56.94896917,78.83765016,51.45105234,4056.280064,44,814,8.646,61.54,7.024,8.646,8.646,8.646,8.646,8.646,13
2,109,57.36822539,78.41040605,52.13603958,4088.008033,45,821,8.632,61.57,7.075,8.632,8.632,8.632,8.632,8.632,13
2,109,57.89372784,77.44793226,53.04653211,4108.344225,45,828,8.936,62.1,7.138,8.936,8.936,8.936,8.936,8.936,13
2,109,58.38316756,79.23454515,52.26824154,4141.450345,45,835,8.92,62.12,7.199,8.92,8.92,8.92,8.92,8.92,13
2,109,58.87260729,78.13046822,53.51198056,4180.916097,45,842,8.904,62.14,7.259,8.904,8.904,8.904,8.904,8.904,13
2,108,59.39933965,77.7135088,54.06648506,4201.696262,46,849,9.21,62.68,7.322,9.21,9.21,9.21,9.21,9.21,13
2,109,59.88908686,75.78341752,55.73332796,4223.662062,46,856,9.195,62.69,7.382,9.195,9.195,9.195,9.195,9.195,13
2,109,60.37883406,76.81789602,55.56885259,4268.682341,46,863,9.18,9.18,9.18,62.17,7.442,9.18,9.18,9.18,14
2,109,60.86858127,78.84969207,54.61328084,4306.240377,46,870,9.165,9.165,9.165,62.73,7.503,9.165,9.165,9.165,14
2,108,61.34608251,76.80471255,56.16715597,4313.902269,47.5,876,9.636,9.636,9.636,63.54,7.558,9.636,9.636,9.636,14
2,108,61.99578746,77.27365331,56.34142452,4353.707705,48,885,9.78,9.78,9.78,63.81,7.637,9.78,9.78,9.78,14
2,108,62.41609788,77.1580443,56.80472393,4382.941405,48,891,9.767,9.767,9.767,63.84,7.688,9.767,9.767,9.767,14
2,108,62.90646004,80.18726244,54.88955082,4401.442817,47,898,9.752,9.752,9.752,63.84,7.748,9.752,9.752,9.752,14
2,108,63.3968222,78.74637446,56.52747094,4451.333394,48,905,9.74,9.74,9.74,63.88,7.809,9.74,9.74,9.74,14
2,108,63.88718436,76.18776518,58.83518407,4482.521188,48,912,9.723,9.723,9.723,63.88,7.869,9.723,9.723,9.723,14
2,108,64.37754652,77.74898575,58.20263149,4525.195566,48,919,9.709,9.709,9.709,63.91,7.929,9.709,9.709,9.709,14
2,109,64.86790869,77.87799974,58.55672304,4560.280462,48,926,9.694,9.694,9.694,63.92,7.989,9.694,9.694,9.694,14
2,109,65.35827085,77.32005628,59.41706242,4594.13061,48,933,9.68,9.68,9.68,63.95,8.049,9.68,9.68,9.68,14
2,108,65.88992285,79.30973593,58.09498721,4607.498094,49,940,9.991,9.991,9.991,64.5,8.112,9.991,9.991,9.991,14
2,108,66.38059249,77.73002236,59.82232677,4649.990797,49,947,9.977,9.977,9.977,64.52,8.127,9.977,9.977,9.977,14
2,108,66.87126212,79.07885258,59.18625553,4680.381176,49,954,9.963,9.963,9.963,64.53,8.232,9.963,9.963,9.963,14
2,108,67.36193176,75.33696604,62.4201177,4702.542287,49,961,9.949,9.949,9.949,64.55,8.292,9.949,9.949,9.949,14
2,108,67.8526014,76.97371055,61.7483803,4753.001952,49,968,9.935,9.935,9.935,65.56,8.352,9.935,9.935,9.935,14
2,108,68.38609827,75.42077116,63.10933999,4759.755089,50,975,10.25,10.25,10.25,65.15,8.414,10.25,10.25,10.25,14
2,108,68.87707538,76.24895117,62.99059859,4802.967076,50,982,10.23,10.23,10.23,65.15,8.745,10.23,10.23,10.23,14
2,108,69.3680525,75.3733883,64.05389897,4827.959399,50,989,10.22,10.22,10.22,65.18,8.535,10.22,10.22,10.22,14
2,108,69.85902961,76.48208073,63.72840057,4874.080677,50,996,10.21,10.21,10.21,65.17,8.595,10.21,10.21,10.21,14
2,108,70.35000673,75.8305927,64.65221422,4902.615723,50,1003,10.19,10.19,10.19,65.19,8.655,10.19,10.19,10.19,14
2,108,70.88534846,77.8274905,63.37049507,4931.966603,51,1010,10.51,10.51,10.51,65.76,8.717,10.51,10.51,10.51,14
2,108,71.37663305,76.38222549,64.96567706,4962.222994,51,1017,10.5,10.5,10.5,65.78,8.777,10.5,10.5,10.5,14
2,108,71.86791765,77.09403949,64.86732719,5000.884284,51,1024,10.48,10.48,10.48,65.8,8.837,10.48,10.48,10.48,14
2,108,72.35920224,79.96699503,62.81025264,5022.74716,51,1031,10.47,10.47,10.47,65.82,8.897,10.47,10.47,10.47,14
2,108,72.92067035,79.8848784,63.36450836,5061.866046,51,1039,10.45,10.45,10.45,10.45,10.45,65.84,8.965,10.45,15
2,108,73.38767343,76.81104051,66.23327192,5087.446533,52,1045,10.77,10.77,10.77,10.77,10.77,66.4,9.018,10.77,15
2,108,73.8792655,77.27897222,66.30088531,5123.664274,52,1052,10.76,10.76,10.76,10.76,10.76,66.4,9.078,10.76,15
2,108,74.37085757,77.269849,66.75461257,5158.118833,52,1059,10.75,10.75,10.75,10.75,10.75,66.42,9.138,10.75,15
2,108,74.90927408,79.06615577,65.35516439,5167.381608,53,1066,11.07,11.07,11.07,11.07,11.07,67.01,9.198,11.07,15
2,108,75.40117363,75.58597657,68.79644314,5200.046339,53,1073,11.05,11.05,11.05,11.05,11.05,67.04,9.258,11.05,15
2,108,75.89307318,77.49208057,67.6830364,5244.89931,53,1080,11.04,11.04,11.04,11.04,11.04,67.04,9.318,11.04,15
2,108,76.38497272,78.42390505,67.29566933,5277.589182,53,1087,11.03,11.03,11.03,11.03,11.03,67.06,9.378,11.03,15
2,108,76.87687227,76.55598783,69.37809514,5311.308608,53,1094,11.01,11.01,11.01,11.01,11.01,67.08,9.438,11.01,15
2,108,77.36877182,76.47771038,69.89103124,5345.106045,53,1101,11,11,11,11,11,67.08,9.498,11,15
2,108,77.86067137,77.62205452,69.34897585,5383.009985,53,1108,10.98,10.98,10.98,10.98,10.98,67.07,9.558,10.98,15
2,108,78.4015477,77.85629084,69.35509391,5399.730363,54,1115,11.31,11.31,11.31,11.31,11.31,67.69,9.617,11.31,15
2,108,78.89375472,77.59505697,70.03581284,5434.432887,54,1122,11.3,11.3,11.3,11.3,11.3,67.71,9.677,11.3,15
2,108,79.38596175,77.42593149,70.63069752,5468.647547,54,1129,11.28,11.28,11.28,11.28,11.28,67.73,9.737,11.28,15
2,108,79.87816877,77.93257505,70.61326728,5503.073752,54,1136,11.27,11.27,11.27,11.27,11.27,67.75,9.797,11.27,15
2,108,80.3703758,78.04338491,70.95902952,5537.882854,54,1143,11.26,11.26,11.26,11.26,11.26,67.76,9.857,11.26,15
2,108,80.86258283,77.57422938,71.84740654,5573.507195,54,1150,11.24,11.24,11.24,11.24,11.24,67.78,9.917,11.24,15
2,108,81.35478985,77.58158211,72.27822321,5607.458909,54,1157,11.23,11.23,11.23,11.23,11.23,67.8,9.976,11.23,15
2,108,81.898126,75.74942252,74.10664623,5613.535657,55,1164,11.55,11.55,11.55,11.55,11.55,68.38,10.3,11.55,15
2,108,82.3906405,77.04403911,73.41414068,5656.121926,55,1171,11.54,11.54,11.54,11.54,11.54,68.35,10.09,11.54,15
2,108,82.88315501,80.01472774,70.89189494,5672.395673,55,1178,11.53,11.53,11.53,11.53,11.53,68.4,10.15,11.53,15
2,108,83.37566951,77.55107282,73.83260518,5725.797741,55,1185,11.52,11.52,11.52,11.52,11.52,68.41,10.21,11.52,15
2,108,83.86818401,77.13457124,74.66889794,5759.553427,55,1192,11.5,11.5,11.5,11.5,11.5,68.45,10.27,11.5,15
2,108,84.37123182,77.66365378,74.56209113,5790.76443,55.2,1199,11.56,11.56,11.56,11.56,11.56,68.56,10.33,11.56,15
2,108,84.43105773,77.38276404,74.94520747,5799.467306,55,1200,11.49,11.49,11.49,11.49,11.49,68.48,10.34,11.49,15
2,108,84.48376817,76.93517448,75.10629108,5778.315609,56,1200,11.83,11.83,11.83,11.83,11.83,69.01,10.34,11.83,15
3,83.2,6.825079739,68.52310235,6.600538214,452.2893556,7,100,73.16,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1
3,83.7,7.57583851,70.50917694,7.194212415,507.2579961,7,111,73.15,1.622,1.622,1.622,1.622,1.622,1.622,1.622,1
3,83.8,7.780590903,68.86934274,7.522889889,518.0964822,7,114,73.15,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1
3,84.2,8.468545621,69.42632182,8.141245562,565.2167344,8,124,73.52,1.711,1.711,1.711,1.711,1.711,1.711,1.711,1
3,84.6,8.741724512,70.73330703,8.282652562,585.8594067,8,128,73.51,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1
3,84.7,9.288082295,71.03670883,8.779009329,623.6319295,8,136,73.51,1.647,1.647,1.647,1.647,1.647,1.647,1.647,1
3,84.6,9.778708007,71.20614523,9.149817982,651.5232681,10,143,74.26,1.952,1.952,1.952,1.952,1.952,1.952,1.952,1
3,85.3,10.25738602,70.01638746,9.784632301,685.0846063,10,150,74.25,1.917,1.917,1.917,1.917,1.917,1.917,1.917,1
3,85.3,10.67453382,69.89037372,10.174738,711.1162413,11,156,74.62,2.067,2.067,2.067,2.067,2.067,2.067,2.067,1
3,85.3,11.16067914,69.26037503,10.69199309,740.5314513,12,163,74.99,2.218,2.218,2.218,2.218,2.218,2.218,2.218,1
3,85.9,11.63997211,69.94616716,11.07530512,774.6751435,12,170,74.99,2.185,2.185,2.185,2.185,2.185,2.185,2.185,1
3,86.1,12.11926508,70.48450235,11.46209341,807.8999501,12,177,74.98,2.151,2.151,2.151,2.151,2.151,2.151,2.151,1
3,85.9,12.61472259,69.99704393,11.93412959,835.3537931,14,184,75.72,2.509,2.509,2.509,2.509,2.509,2.509,2.509,1
3,86.3,13.09463051,70.40987672,12.32856586,868.0528026,14,191,75.72,2.477,2.477,2.477,2.477,2.477,2.477,2.477,1
3,86.6,13.50598016,69.58423572,12.87109357,895.6252091,14,197,75.72,2.45,2.45,2.45,2.45,2.45,2.45,2.45,1
3,86.5,14.07245576,69.22087372,13.39281884,927.0626216,16,205,76.46,2.828,2.828,2.828,2.828,2.828,2.828,2.828,1
3,86.7,14.55297864,70.04758864,13.71046291,960.3848661,16,212,76.46,2.797,2.797,2.797,2.797,2.797,2.797,2.797,1
3,87.3,14.96485539,70.03411182,14.11120374,988.2656206,16,218,76.46,2.771,2.771,2.771,2.771,2.771,2.771,2.771,1
3,87,15.53387866,69.24010428,14.71500179,1018.868258,18,226,77.2,3.172,3.172,3.172,3.172,3.172,3.172,3.172,1
3,87.4,15.94628252,68.70117841,15.21392714,1045.214723,18,232,77.2,3.147,3.147,3.147,3.147,3.147,3.147,3.147,1
3,87.8,16.49615433,67.37727746,15.9448307,1074.319282,18,240,3.114,77.2,3.114,3.114,3.114,3.114,3.114,3.114,2
3,87.5,16.99899129,70.55841687,15.66426475,1105.245722,20,247,3.543,77.94,3.543,3.543,3.543,3.543,3.543,3.543,2
3,87.9,17.48074408,68.12733155,16.71655841,1138.854517,20,254,3.515,77.94,3.515,3.515,3.515,3.515,3.515,3.515,2
3,88.1,17.97396139,68.44625986,17.08339766,1169.294675,21,261,3.724,78.31,3.724,3.724,3.724,3.724,3.724,3.724,2
3,88.3,18.45602166,69.93079644,17.18048095,1201.444716,21,268,3.696,78.3,3.696,3.696,3.696,3.696,3.696,3.696,2
3,88.6,18.73148467,68.01000688,17.90757934,1217.894594,21,272,3.681,78.3,3.681,3.681,3.681,3.681,3.681,3.681,2
3,88.7,19.29470979,70.11513241,17.84603771,1251.277297,22,280,3.891,78.68,3.891,3.891,3.891,3.891,3.891,3.891,2
3,89,19.77707754,68.85564687,18.67874729,1286.137227,22,287,3.865,78.68,3.865,3.865,3.865,3.865,3.865,3.865,2
3,89.5,20.39726464,68.665588,19.32962985,1327.280399,22,296,3.83,78.67,3.83,3.83,3.83,3.83,3.83,3.83,2
3,89.5,20.89294177,68.91338772,19.67126815,1355.613729,23,303,4.051,79.04,4.051,4.051,4.051,4.051,4.051,4.051,2
3,89.7,21.37561699,66.75983663,20.61021181,1375.934374,23,310,4.02,79.02,4.02,4.02,4.02,4.02,4.02,4.02,2
3,90,21.85829221,68.68549566,20.67024746,1419.746192,23,317,3.999,79.03,3.999,3.999,3.999,3.999,3.999,3.999,2
3,90,22.35519925,69.01581126,20.97678261,1447.729669,24,324,4.225,79.4,4.225,4.225,4.225,4.225,4.225,4.225,2
3,90.4,22.83818195,69.99166826,21.1150567,1477.878044,24,331,4.199,79.4,4.199,4.199,4.199,4.199,4.199,4.199,2
3,90.8,23.32116465,69.60386112,21.70983822,1511.088564,24,338,4.175,79.39,4.175,4.175,4.175,4.175,4.175,4.175,2
3,90.8,23.8193016,69.41880997,22.16051182,1538.356359,25,345,4.406,79.77,4.406,4.406,4.406,4.406,4.406,4.406,2
3,91.1,24.30259178,67.37398836,23.23247558,1565.264539,25,352,4.386,79.76,4.386,4.386,4.386,4.386,4.386,4.386,2
3,91.4,24.78588195,69.41298007,23.090946,1602.811374,25,359,4.356,79.77,4.356,4.356,4.356,4.356,4.356,4.356,2
3,91.6,25.35433419,70.91196839,22.86116136,1621.129952,26,367,4.589,80.13,4.589,4.589,4.589,4.589,4.589,4.589,2
3,91.8,25.76884647,67.72326944,24.49559411,1658.92172,26,373,4.569,80.13,4.569,4.569,4.569,4.569,4.569,4.569,2
3,92,26.3215295,69.79452324,24.30749872,1696.530284,26,381,4.542,4.542,80.12,4.542,4.542,4.542,4.542,4.542,3
3,92.4,26.8221702,67.59555905,25.47416536,1721.940449,27,387,4.783,4.783,80.5,4.783,4.783,4.783,4.783,4.783,3
3,92.4,27.23694603,66.01436628,26.26301239,1733.736119,27,394,4.757,4.757,80.49,4.757,4.757,4.757,4.757,4.757,3
3,92.7,27.72085116,70.36434353,25.25800445,1777.262902,27,401,4.74,4.74,80.49,4.74,4.74,4.74,4.74,4.74,3
3,92.8,28.29185107,67.2788561,26.90812466,1810.347847,28,409,4.983,4.983,80.86,4.983,4.983,4.983,4.983,4.983,3
3,93,28.70689045,69.98002408,26.24836575,1836.861268,28,415,4.963,4.963,80.86,4.963,4.963,4.963,4.963,4.963,3
3,93.5,29.26027629,69.73640096,26.89277529,1875.40536,28,423,4.937,4.937,80.85,4.937,4.937,4.937,4.937,4.937,3
3,93.4,29.69415965,70.45596332,26.79337011,1887.752702,29,429,5.191,5.191,81.23,5.191,5.191,5.191,5.191,5.191,3
3,93.5,30.18825547,69.67362858,27.60551573,1923.37645,29.5,436,5.307,5.307,81.41,5.307,5.307,5.307,5.307,5.307,3
3,94,30.66319982,68.47496668,28.67744087,1963.686808,29,443,5.147,5.147,81.22,5.147,5.147,5.147,5.147,5.147,3
3,94,31.16748632,67.08738138,29.57301855,1983.976374,30,450,5.402,5.402,81.59,5.402,5.402,5.402,5.402,5.402,3
3,94.3,31.65231389,67.92582425,29.73763744,2019.953535,30,457,5.379,5.379,81.59,5.379,5.379,5.379,5.379,5.379,3
3,94.5,32.13714145,68.17229952,30.10048425,2052.019228,30,464,5.358,5.358,81.6,5.358,5.358,5.358,5.358,5.358,3
3,94.5,32.64265787,67.97027279,30.55777056,2077.020001,31,471,5.617,5.617,81.95,5.617,5.617,5.617,5.617,5.617,3
3,94.8,33.12779291,69.78536848,30.12075155,2101.987746,31,478,5.596,5.596,81.95,5.596,5.596,5.596,5.596,5.596,3
3,95.1,33.61292795,67.34094992,31.74195463,2137.533377,31,485,5.573,5.573,81.95,5.573,5.573,5.573,5.573,5.573,3
3,95.1,34.11967427,67.53621429,32.04114228,2163.937451,32,492,5.838,5.838,82.32,5.838,5.838,5.838,5.838,5.838,3
3,95.3,34.60511679,68.62577381,32.00556885,2196.406928,32,499,5.817,5.817,82.32,5.817,5.817,5.817,5.817,5.817,3
3,95.7,35.09055931,66.56213203,33.34902038,2219.781898,32,506,5.797,5.797,82.23,5.797,5.797,5.797,5.797,5.797,3
3,95.6,35.6679284,69.44249258,32.41097732,2250.699052,33,513,6.063,6.063,82.69,6.063,6.063,6.063,6.063,6.063,3
3,96,36.08428554,65.6626962,34.51516488,2266.358786,33,520,6.043,6.043,6.043,82.69,6.043,6.043,6.043,6.043,4
3,96.1,36.57003554,67.49110326,34.28544591,2313.96257,33,527,6.024,6.024,6.024,82.68,6.024,6.024,6.024,6.024,4
3,96.4,37.05578554,70.66657224,32.92017922,2326.356223,33,534,6.003,6.003,6.003,82.68,6.003,6.003,6.003,6.003,4
3,96.4,37.56529915,66.19930679,35.66325243,2360.882589,34,541,6.274,6.274,6.274,83.05,6.274,6.274,6.274,6.274,4
3,96.8,38.05135663,67.64023846,35.50530109,2401.587033,34,548,6.251,6.251,6.251,83.05,6.251,6.251,6.251,6.251,4
3,96.9,38.5374141,67.5617586,36.00827821,2432.7826,34,555,6.237,6.237,6.237,83.05,6.237,6.237,6.237,6.237,4
3,97.1,39.02347158,68.50273474,35.97607895,2464.459793,34,562,6.216,6.216,6.216,83.04,6.216,6.216,6.216,6.216,4
3,97.2,39.53452259,68.27929404,36.42765246,2487.254393,35,569,6.49,6.49,6.49,83.41,6.49,6.49,6.49,6.49,4
3,97.3,40.02088754,69.23596263,36.31160096,2514.068647,35,576,6.471,6.471,6.471,83.41,6.471,6.471,6.471,6.471,4
3,97.5,40.50725249,67.7211125,37.66008414,2550.382795,35,583,6.452,6.452,6.452,83.41,6.452,6.452,6.452,6.452,4
3,97.9,40.99361744,69.82967076,36.82591151,2571.541276,35,590,6.43,6.43,6.43,83.4,6.43,6.43,6.43,6.43,4
3,97.9,41.50620584,67.23421367,38.72748837,2603.812228,36,597,6.71,6.71,6.71,83.78,6.71,6.71,6.71,6.71,4
3,98,41.99287827,68.9866162,38.15544235,2632.214857,36,604,6.692,6.692,6.692,83.77,6.692,6.692,6.692,6.692,4
3,98.3,42.4795507,67.45809592,39.53243923,2666.783077,36,611,6.673,6.673,6.673,83.77,6.673,6.673,6.673,6.673,4
3,98.3,42.993369,66.72561278,40.2631739,2686.584951,37,618,6.954,6.954,6.954,84.14,6.954,6.954,6.954,6.954,4
3,98.5,43.48034891,69.23535644,39.19882319,2713.944496,37,625,6.936,6.936,6.936,84.15,6.936,6.936,6.936,6.936,4
3,98.6,43.96732882,69.68203619,39.31577544,2739.603287,37,632,6.917,6.917,6.917,84.13,6.917,6.917,6.917,6.917,4
3,98.8,44.48237703,66.28703034,41.76596741,2768.541949,38,639,7.208,7.208,7.208,84.51,7.208,7.208,7.208,7.208,4
3,98.8,44.96966442,67.88280503,41.32486128,2805.247501,38,646,7.184,7.184,7.184,84.52,7.184,7.184,7.184,7.184,4
3,99,45.4569518,68.67015885,41.26176504,2833.45196,38,653,7.166,7.166,7.166,84.5,7.166,7.166,7.166,7.166,4
3,99,45.97322993,65.63781446,43.37341725,2846.936314,39,660,7.442,7.442,7.442,7.442,84.88,7.442,7.442,7.442,5
3,99.2,46.46082479,68.637884,42.02557618,2884.546623,39,667,7.436,7.436,7.436,7.436,84.87,7.436,7.436,7.436,5
3,99.3,46.94841965,66.49401129,43.85862836,2916.33613,39,674,7.418,7.418,7.418,7.418,84.87,7.418,7.418,7.418,5
3,99.3,47.46592769,69.74560778,41.91395988,2923.314606,40,681,7.708,7.708,7.708,7.708,85.24,7.708,7.708,7.708,5
3,99.6,47.95383003,68.03729248,43.67202607,2971.326411,40,688,7.691,7.691,7.691,7.691,85.24,7.691,7.691,7.691,5
3,99.7,48.44173237,64.94589755,45.92854856,2982.870809,40,695,7.668,7.668,7.668,7.668,85.24,7.668,7.668,7.668,5
3,99.8,48.92963471,67.05758278,45.23086928,3033.072761,40,702,7.657,7.657,7.657,7.657,85.23,7.657,7.657,7.657,5
3,100,49.44868013,67.41238428,45.32188368,3055.256238,41,709,7.944,7.944,7.944,7.944,85.61,7.944,7.944,7.944,5
3,100,49.93688995,69.8893461,43.86723902,3065.852651,41,716,7.932,7.932,7.932,7.932,85.6,7.932,7.932,7.932,5
3,100,50.42509977,66.05342841,47.09743924,3110.947331,41,723,7.915,7.915,7.915,7.915,85.6,7.915,7.915,7.915,5
3,100,50.91330959,67.95822554,46.30591258,3146.867651,41,730,7.9,7.9,7.9,7.9,85.6,7.9,7.9,7.9,5
3,100,51.50368058,67.13935367,47.25483759,3172.659253,42,738,8.191,8.191,8.191,8.191,85.97,8.191,8.191,8.191,5
3,100,51.92240969,66.74053357,47.91749367,3198.039095,42,744,8.178,8.178,8.178,8.178,85.98,8.178,8.178,8.178,5
3,100,52.48071517,66.30827126,48.72254019,3230.707411,42,751,8.159,8.159,8.159,8.159,85.96,8.159,8.159,8.159,5
3,101,52.89944428,64.91410499,49.92463141,3240.812765,42,758,8.144,8.144,8.144,8.144,85.96,8.144,8.144,8.144,5
3,101,53.5612287,65.43242437,50.11543814,3279.174616,43,767,8.438,8.438,8.438,8.438,86.33,8.438,8.438,8.438,5
3,101,53.92734444,66.07445264,49.9778279,3302.257623,43.5,772,8.584,8.584,8.584,8.584,86.52,8.584,8.584,8.584,5
3,101,54.46904614,66.97512431,49.96408195,3346.3506,43,780,8.409,8.409,8.409,8.409,86.33,8.409,8.409,8.409,5
